station_complex_id,borough,routes,payment_method,latitude,longitude,ridership,transfers,region,ridership_percap,transfers_percap
R123,Manhattan,['1'],omny,40.72825241088867,-74.00536346435547,1237,6,NW,0.0007749301028082289,3.758755551212105e-06
R125,Manhattan,['1'],metrocard,40.7334213256836,-74.0029067993164,1006,3,NW,0.0006302180140865629,1.8793777756060524e-06
R125,Manhattan,['1'],omny,40.7334213256836,-74.0029067993164,1838,4,NW,0.0011514321171879748,2.505837034141403e-06
R129,Manhattan,['1'],metrocard,40.74103927612305,-73.99787139892578,3526,34,NW,0.002208895345595647,2.1299614790201926e-05
R129,Manhattan,['1'],omny,40.74103927612305,-73.99787139892578,6455,57,NW,0.004043794513845689,3.5708177736515e-05
R131,Manhattan,['1'],metrocard,40.74407958984375,-73.99565887451172,3262,70,NW,0.0020435101013423144,4.385214809747456e-05
R131,Manhattan,['1'],omny,40.74407958984375,-73.99565887451172,4906,151,NW,0.003073409122374431,9.459534803883797e-05
R133,Manhattan,['1'],metrocard,40.747215270996094,-73.99336242675781,2836,8,NW,0.0017766384572062547,5.011674068282806e-06
R133,Manhattan,['1'],omny,40.747215270996094,-73.99336242675781,4164,14,NW,0.0026085763525412007,8.770429619494911e-06
R135,Manhattan,"['3', '1', '2']",metrocard,40.75037384033203,-73.99105834960938,15606,151,NW,0.009776523188702684,9.459534803883797e-05
R135,Manhattan,"['3', '1', '2']",omny,40.75037384033203,-73.99105834960938,20894,258,NW,0.013089239747837619,0.0001616264887021205
R154,Manhattan,['1'],metrocard,40.76172637939453,-73.98384857177734,5865,20,NW,0.003674183551309832,1.2529185170707016e-05
R154,Manhattan,['1'],omny,40.76172637939453,-73.98384857177734,7691,50,NW,0.004818098157395383,3.132296292676754e-05
R160,Manhattan,['1'],metrocard,40.77344131469727,-73.98220825195312,4310,76,NW,0.002700039404287362,4.761090364868666e-05
R160,Manhattan,['1'],omny,40.77344131469727,-73.98220825195312,6941,122,NW,0.00434825371349387,7.642802954131279e-05
R161B,Manhattan,"['3', '1', '2']",metrocard,40.7784538269043,-73.98197174072266,9602,129,NW,0.006015261800456438,8.081324435106025e-05
R161B,Manhattan,"['3', '1', '2']",omny,40.7784538269043,-73.98197174072266,15021,205,NW,0.009410044522459504,0.0001284241479997469
R162,Manhattan,['1'],metrocard,40.783935546875,-73.97991943359375,3754,111,NW,0.0023517280565417066,6.953697769742394e-05
R162,Manhattan,['1'],omny,40.783935546875,-73.97991943359375,6392,197,NW,0.004004327580557962,0.0001234124739314641
R164,Manhattan,['1'],metrocard,40.78864288330078,-73.9762191772461,4215,128,NW,0.0026405257747265033,8.01867850925249e-05
R164,Manhattan,['1'],omny,40.78864288330078,-73.9762191772461,6295,235,NW,0.003943561032480033,0.00014721792575580743
R168,Manhattan,"['3', '1', '2']",metrocard,40.79391860961914,-73.97232055664062,8332,194,NW,0.005219658542116543,0.00012153309615585805
R168,Manhattan,"['3', '1', '2']",omny,40.79391860961914,-73.97232055664062,11046,237,NW,0.006919868969781485,0.00014847084427287814
R170,Manhattan,['1'],metrocard,40.79944610595703,-73.96837615966797,3328,25,NW,0.0020848564124056473,1.566148146338377e-05
R170,Manhattan,['1'],omny,40.79944610595703,-73.96837615966797,4094,45,NW,0.0025647242044437263,2.8190666634090787e-05
R172,Manhattan,['1'],metrocard,40.8039665222168,-73.96685028076172,2933,43,NW,0.0018374050052841838,2.6937748117020084e-05
R172,Manhattan,['1'],omny,40.8039665222168,-73.96685028076172,5849,74,NW,0.003664160203173267,4.6357985131615955e-05
R173,Manhattan,['1'],metrocard,40.80772018432617,-73.964111328125,2247,14,NW,0.0014076539539289333,8.770429619494911e-06
R173,Manhattan,['1'],omny,40.80772018432617,-73.964111328125,6736,60,NW,0.0042198295654941225,3.758755551212105e-05
R174,Manhattan,['1'],metrocard,40.81558227539063,-73.9583740234375,2079,38,NW,0.0013024087984949942,2.380545182434333e-05
R174,Manhattan,['1'],omny,40.81558227539063,-73.9583740234375,3136,45,NW,0.00196457623476686,2.8190666634090787e-05
R176,Manhattan,['1'],metrocard,40.82200622558594,-73.95367431640625,3232,8,NW,0.002024716323586254,5.011674068282806e-06
R176,Manhattan,['1'],omny,40.82200622558594,-73.95367431640625,3306,21,NW,0.00207107430871787,1.3155644429242366e-05
R178,Manhattan,['1'],metrocard,40.8265495300293,-73.95036315917969,2968,50,NW,0.0018593310793329212,3.132296292676754e-05
R178,Manhattan,['1'],omny,40.8265495300293,-73.95036315917969,2649,32,NW,0.0016594905758601443,2.0046696273131223e-05
R180,Manhattan,['1'],metrocard,40.83404159545898,-73.94489288330078,3055,47,NW,0.0019138330348254966,2.9443585151161486e-05
R180,Manhattan,['1'],omny,40.83404159545898,-73.94489288330078,2568,45,NW,0.001608747375918781,2.8190666634090787e-05
R182,Manhattan,"['C', '1', 'A']",metrocard,40.84071731567383,-73.93955993652344,4700,58,NE,0.0029443585151161487,3.633463699505034e-05
R182,Manhattan,"['C', '1', 'A']",omny,40.84071731567383,-73.93955993652344,5205,43,NE,0.003260720440676501,2.6937748117020084e-05
R183,Manhattan,['1'],metrocard,40.84950637817383,-73.93359375,3228,207,NE,0.0020222104865521124,0.0001296770665168176
R183,Manhattan,['1'],omny,40.84950637817383,-73.93359375,2096,154,NE,0.0013130586058900952,9.647472581444403e-05
R185,Manhattan,['1'],metrocard,40.855224609375,-73.92941284179688,2143,12,NE,0.0013425021910412568,7.51751110242421e-06
R185,Manhattan,['1'],omny,40.855224609375,-73.92941284179688,1369,7,NE,0.0008576227249348953,4.3852148097474555e-06
R186,Manhattan,['1'],metrocard,40.86053085327149,-73.925537109375,2146,8,NE,0.0013443815688168627,5.011674068282806e-06
R186,Manhattan,['1'],omny,40.86053085327149,-73.925537109375,1182,11,NE,0.0007404748435887846,6.8910518438888585e-06
R188,Manhattan,['1'],metrocard,40.86462020874024,-73.9188232421875,1983,119,NE,0.0012422687096756006,7.454865176570675e-05
R188,Manhattan,['1'],omny,40.86462020874024,-73.9188232421875,939,81,NE,0.0005882452437646943,5.074319994136341e-05
R190,Manhattan,['1'],metrocard,40.86944580078125,-73.91527557373047,489,3,NE,0.00030633857742378654,1.8793777756060524e-06
R190,Manhattan,['1'],omny,40.86944580078125,-73.91527557373047,444,3,NE,0.00027814791078969574,1.8793777756060524e-06
R192,Manhattan,['1'],metrocard,40.87456130981445,-73.90982818603516,1363,62,NE,0.0008538639693836831,3.884047402919175e-05
R192,Manhattan,['1'],omny,40.87456130981445,-73.90982818603516,1053,54,NE,0.0006596615992377244,3.3828799960908945e-05
R194,Bronx,['1'],metrocard,40.87885665893555,-73.90483093261719,2575,289,NE,0.0018660150469656058,0.0002094284848827418
R194,Bronx,['1'],omny,40.87885665893555,-73.90483093261719,1439,204,NE,0.0010427944281877696,0.0001478318716819354
R196,Bronx,['1'],metrocard,40.88466644287109,-73.90087127685547,1171,38,NE,0.0008485839300958153,2.7537309430948747e-05
R196,Bronx,['1'],omny,40.88466644287109,-73.90087127685547,963,23,NE,0.0006978533942632538,1.6667318866100558e-05
R197,Bronx,['1'],metrocard,40.88924789428711,-73.8985824584961,2182,399,NE,0.0015812212941665833,0.0002891417490249618
R197,Bronx,['1'],omny,40.88924789428711,-73.8985824584961,1275,39,NE,0.0009239491980120962,2.8261975468605294e-05
R201,Manhattan,"['5', '4']",metrocard,40.70481872558594,-74.01406860351562,4874,268,SW,0.0030533624261012996,0.00016789108128747402
R201,Manhattan,"['5', '4']",omny,40.70481872558594,-74.01406860351562,5368,410,SW,0.003362833299817763,0.0002568482959994938
R203,Manhattan,"['5', '4']",metrocard,40.707557678222656,-74.0118637084961,2602,22,SW,0.0016300469907089827,1.3782103687777717e-05
R203,Manhattan,"['5', '4']",omny,40.707557678222656,-74.0118637084961,4912,86,SW,0.0030771678779256432,5.387549623404017e-05
R215,Manhattan,['6'],metrocard,40.7223014831543,-73.99713897705078,3217,5,NW,0.0020153194347082236,3.132296292676754e-06
R215,Manhattan,['6'],omny,40.7223014831543,-73.99713897705078,8082,36,NW,0.005063043727482705,2.2552533307272628e-05
R217,Manhattan,"['F', 'M', 'B', 'D', '6']",metrocard,40.72591400146485,-73.99465942382812,8647,16,NW,0.0054169932085551785,1.0023348136565612e-05
R217,Manhattan,"['F', 'M', 'B', 'D', '6']",omny,40.72591400146485,-73.99465942382812,19412,101,NW,0.01216082712668823,6.327238511207043e-05
R219,Manhattan,['6'],metrocard,40.73005294799805,-73.99107360839844,3977,18,NW,0.00249142847119509,1.1276266653636314e-05
R219,Manhattan,['6'],omny,40.73005294799805,-73.99107360839844,8968,92,NW,0.0056180866305450255,5.763425178525227e-05
R226,Manhattan,['6'],metrocard,40.739864349365234,-73.98660278320312,3737,98,NW,0.002341078249146606,6.139300733646438e-05
R226,Manhattan,['6'],omny,40.739864349365234,-73.98660278320312,6939,175,NW,0.004347000794976799,0.00010963037024368638
R228,Manhattan,['6'],metrocard,40.74306869506836,-73.98426055908203,3311,6,NW,0.0020742066050105463,3.758755551212105e-06
R228,Manhattan,['6'],omny,40.74306869506836,-73.98426055908203,6647,45,NW,0.004164074691484477,2.8190666634090787e-05
R231,Manhattan,['6'],metrocard,40.7460823059082,-73.9820785522461,4289,61,NW,0.0026868837598581197,3.8214014770656395e-05
R231,Manhattan,['6'],omny,40.7460823059082,-73.9820785522461,8934,181,NW,0.005596787015754824,0.00011338912579489849
R238,Manhattan,"['5', 'S', '4', '7', '6']",metrocard,40.75177764892578,-73.97684478759766,23516,184,NW,0.01473181592371731,0.00011526850357050454
R238,Manhattan,"['5', 'S', '4', '7', '6']",omny,40.75177764892578,-73.97684478759766,38257,315,NW,0.023966451853786916,0.0001973346664386355
R246,Manhattan,['6'],metrocard,40.76814270019531,-73.9638671875,3843,103,NW,0.0024074829305513533,6.452530362914113e-05
R246,Manhattan,['6'],omny,40.76814270019531,-73.9638671875,6053,134,NW,0.0037919578919144784,8.394554064373701e-05
R247,Manhattan,['6'],metrocard,40.77362060546875,-73.95987701416016,5791,95,NW,0.003627825566178216,5.9513629560858324e-05
R247,Manhattan,['6'],omny,40.77362060546875,-73.95987701416016,9360,209,NW,0.005863658659890883,0.0001309299850338883
R249,Manhattan,"['5', '4', '6']",metrocard,40.77949142456055,-73.9555892944336,10164,297,NW,0.006367331903753305,0.00018605839978499917
R249,Manhattan,"['5', '4', '6']",omny,40.77949142456055,-73.9555892944336,15972,483,NW,0.010005807277326622,0.0003025798218725744
R251,Manhattan,['6'],metrocard,40.78567123413086,-73.9510726928711,3110,101,NW,0.001948288294044941,6.327238511207043e-05
R251,Manhattan,['6'],omny,40.78567123413086,-73.9510726928711,4814,147,NW,0.0030157748705891786,9.208951100469657e-05
R252,Manhattan,['6'],metrocard,40.79059982299805,-73.94747924804688,2805,14,NW,0.001757218220191659,8.770429619494911e-06
R252,Manhattan,['6'],omny,40.79059982299805,-73.94747924804688,2592,18,NW,0.0016237823981236292,1.1276266653636314e-05
R254,Manhattan,['6'],metrocard,40.795021057128906,-73.94425201416016,2536,15,NW,0.0015887006796456496,9.396888878030262e-06
R254,Manhattan,['6'],omny,40.795021057128906,-73.94425201416016,2019,16,NW,0.0012648212429828731,1.0023348136565612e-05
R256,Manhattan,['6'],metrocard,40.79862976074219,-73.94161987304688,3484,23,NE,0.0021825840567371623,1.4408562946313068e-05
R256,Manhattan,['6'],omny,40.79862976074219,-73.94161987304688,2585,34,NE,0.0016193971833138817,2.1299614790201926e-05
R258,Manhattan,"['5', '4', '6']",metrocard,40.80413818359375,-73.93759155273438,5510,225,NE,0.0034517905145297826,0.00014095333317045393
R258,Manhattan,"['5', '4', '6']",omny,40.80413818359375,-73.93759155273438,4461,253,NE,0.0027946347523262,0.00015849419240944376
R259,Bronx,"['5', '4']",metrocard,40.81322479248047,-73.92984771728516,963,7,NE,0.0006978533942632538,5.072662263595822e-06
R259,Bronx,"['5', '4']",omny,40.81322479248047,-73.92984771728516,733,8,NE,0.0005311802056022482,5.797328301252368e-06
R261,Bronx,"['2', '5', '4']",metrocard,40.81837463378906,-73.92735290527344,3093,141,NE,0.0022413920544716967,0.00010217791130957298
R261,Bronx,"['2', '5', '4']",omny,40.81837463378906,-73.92735290527344,1859,59,NE,0.001347154164003519,4.275529622173621e-05
R283,Bronx,['4'],metrocard,40.83553695678711,-73.92140197753906,1963,51,NE,0.0014225194319197997,3.695796792048385e-05
R283,Bronx,['4'],omny,40.83553695678711,-73.92140197753906,793,31,NE,0.000574660167861641,2.2464647167352924e-05
R284,Bronx,['4'],metrocard,40.8400764465332,-73.91779327392578,1457,47,NE,0.0010558384168655875,3.4059303769857664e-05
R284,Bronx,['4'],omny,40.8400764465332,-73.91779327392578,561,17,NE,0.0004065376471253223,1.2319322640161282e-05
R285,Bronx,['4'],metrocard,40.84443283081055,-73.91468811035156,1036,2,NE,0.0007507540150121817,1.449332075313092e-06
R285,Bronx,['4'],omny,40.84443283081055,-73.91468811035156,480,0,NE,0.0003478396980751421,0.0
R286,Bronx,['4'],metrocard,40.848480224609375,-73.91179656982422,1181,4,NE,0.0008558305904723808,2.898664150626184e-06
R286,Bronx,['4'],omny,40.848480224609375,-73.91179656982422,452,4,NE,0.00032754904902075876,2.898664150626184e-06
R287,Bronx,['4'],metrocard,40.85345458984375,-73.90768432617188,2898,91,NE,0.0021000821771286703,6.594460942674569e-05
R287,Bronx,['4'],omny,40.85345458984375,-73.90768432617188,1405,53,NE,0.0010181557829074472,3.8407299995796935e-05
R288,Bronx,['4'],metrocard,40.85840606689453,-73.90387725830078,1563,2,NE,0.0011326530168571814,1.449332075313092e-06
R288,Bronx,['4'],omny,40.85840606689453,-73.90387725830078,754,1,NE,0.0005463981923930357,7.24666037656546e-07
R289,Bronx,['4'],metrocard,40.8628044128418,-73.90103149414062,3012,117,NE,0.0021826941054215163,8.478592640581588e-05
R289,Bronx,['4'],omny,40.8628044128418,-73.90103149414062,1470,67,NE,0.0010652590753551226,4.855262452298858e-05
R290,Bronx,['4'],metrocard,40.86775970458984,-73.89717102050781,2179,106,NE,0.0015790472960536138,7.681459999159387e-05
R290,Bronx,['4'],omny,40.86775970458984,-73.89717102050781,1202,47,NE,0.0008710485772631683,3.4059303769857664e-05
R291,Bronx,['4'],metrocard,40.8734130859375,-73.89006042480469,1444,98,NE,0.0010464177583760525,7.10172716903415e-05
R291,Bronx,['4'],omny,40.8734130859375,-73.89006042480469,779,63,NE,0.0005645148433344493,4.5653960372362396e-05
R293,Bronx,['4'],metrocard,40.8797492980957,-73.88465881347656,1941,75,NE,0.0014065767790913558,5.4349952824240946e-05
R293,Bronx,['4'],omny,40.8797492980957,-73.88465881347656,1046,31,NE,0.0007580006753887471,2.2464647167352924e-05
R294,Bronx,['4'],metrocard,40.88603591918945,-73.87875366210938,2081,586,NE,0.001508030024363272,0.00042465429806673596
R294,Bronx,['4'],omny,40.88603591918945,-73.87875366210938,595,61,NE,0.00043117629240564486,4.420462829704931e-05
R301,Manhattan,"['3', '2']",metrocard,40.799076080322266,-73.95182037353516,1775,48,NW,0.0011119651839002476,3.007004440969684e-05
R301,Manhattan,"['3', '2']",omny,40.799076080322266,-73.95182037353516,1774,54,NW,0.0011113387246417122,3.3828799960908945e-05
R302,Manhattan,"['3', '2']",metrocard,40.80209732055664,-73.94962310791016,2450,28,NW,0.0015348251834116093,1.7540859238989822e-05
R302,Manhattan,"['3', '2']",omny,40.80209732055664,-73.94962310791016,2164,28,NW,0.0013556578354704991,1.7540859238989822e-05
R304,Manhattan,"['3', '2']",metrocard,40.80775451660156,-73.94549560546875,3350,123,NW,0.0020986385160934253,7.705448879984814e-05
R304,Manhattan,"['3', '2']",omny,40.80775451660156,-73.94549560546875,2904,124,NW,0.0018192376867866586,7.76809480583835e-05
R306,Manhattan,"['3', '2']",metrocard,40.81422805786133,-73.9407730102539,2737,23,NE,0.0017146189906112551,1.4408562946313068e-05
R306,Manhattan,"['3', '2']",omny,40.81422805786133,-73.9407730102539,1982,24,NE,0.0012416422504170652,1.503502220484842e-05
R308,Manhattan,['3'],metrocard,40.82041931152344,-73.93624877929688,779,12,NE,0.00048801176239903827,7.51751110242421e-06
R308,Manhattan,['3'],omny,40.82041931152344,-73.93624877929688,386,5,NE,0.0002418132737946454,3.132296292676754e-06
R309,Manhattan,['3'],metrocard,40.82387924194336,-73.93647003173828,893,3,NE,0.0005594281178720683,1.8793777756060524e-06
R309,Manhattan,['3'],omny,40.82387924194336,-73.93647003173828,575,3,NE,0.0003602140736578267,1.8793777756060524e-06
R310,Bronx,"['2', '5']",metrocard,40.81610870361328,-73.91775512695312,4399,250,NE,0.003187805899651146,0.0001811665094141365
R310,Bronx,"['2', '5']",omny,40.81610870361328,-73.91775512695312,2012,132,NE,0.0014580280677649706,9.565591697066406e-05
R312,Bronx,"['2', '5']",metrocard,40.81649017333984,-73.90780639648438,962,2,NE,0.0006971287282255972,1.449332075313092e-06
R312,Bronx,"['2', '5']",omny,40.81649017333984,-73.90780639648438,518,0,NE,0.00037537700750609084,0.0
R314,Bronx,"['2', '5']",metrocard,40.819583892822266,-73.90177154541016,1317,36,NE,0.0009543851715936711,2.6087977355635655e-05
R314,Bronx,"['2', '5']",omny,40.819583892822266,-73.90177154541016,628,18,NE,0.0004550902716483109,1.3043988677817828e-05
R316,Bronx,"['2', '5']",metrocard,40.82218170166016,-73.89673614501953,705,8,NE,0.0005108895565478649,5.797328301252368e-06
R316,Bronx,"['2', '5']",omny,40.82218170166016,-73.89673614501953,362,6,NE,0.00026232910563166965,4.3479962259392756e-06
R318,Bronx,"['2', '5']",metrocard,40.82407379150391,-73.89306640625,1798,152,NE,0.0013029495357064697,0.00011014923772379499
R318,Bronx,"['2', '5']",omny,40.82407379150391,-73.89306640625,849,76,NE,0.0006152414659704075,5.507461886189749e-05
R320,Bronx,"['2', '5']",metrocard,40.82999420166016,-73.8918685913086,933,3,NE,0.0006761134131335574,2.1739981129696378e-06
R320,Bronx,"['2', '5']",omny,40.82999420166016,-73.8918685913086,459,4,NE,0.0003326217112843546,2.898664150626184e-06
R322,Bronx,"['2', '5']",metrocard,40.83728790283203,-73.88773345947266,1140,60,NE,0.0008261192829284624,4.347996225939276e-05
R322,Bronx,"['2', '5']",omny,40.83728790283203,-73.88773345947266,520,49,NE,0.00037682633958140393,3.550863584517075e-05
R323,Bronx,"['2', '5']",metrocard,40.840293884277344,-73.88005065917969,1322,88,NE,0.0009580085017819538,6.377061131377604e-05
R323,Bronx,"['2', '5']",omny,40.840293884277344,-73.88005065917969,800,51,NE,0.0005797328301252368,3.695796792048385e-05
R325,Bronx,"['2', '5']",metrocard,40.84189224243164,-73.87348937988281,2292,247,NE,0.0016609345583088035,0.00017899251130116685
R325,Bronx,"['2', '5']",omny,40.84189224243164,-73.87348937988281,1283,169,NE,0.0009297465263133485,0.00012246856036395628
R326,Bronx,"['2', '5']",metrocard,40.84882736206055,-73.86845397949219,557,23,NE,0.0004036389829746961,1.6667318866100558e-05
R326,Bronx,"['2', '5']",omny,40.84882736206055,-73.86845397949219,293,7,NE,0.00021232714903336798,5.072662263595822e-06
R328,Bronx,"['2', '5']",metrocard,40.85719299316406,-73.86761474609375,2144,150,NE,0.0015536839847356345,0.00010869990564848189
R328,Bronx,"['2', '5']",omny,40.85719299316406,-73.86761474609375,1213,53,NE,0.0008790199036773903,3.8407299995796935e-05
R329,Bronx,"['2', '5']",metrocard,40.86546325683594,-73.86735534667969,1167,53,NE,0.0008456852659451891,3.8407299995796935e-05
R329,Bronx,"['2', '5']",omny,40.86546325683594,-73.86735534667969,573,30,NE,0.00041523363957720087,2.173998112969638e-05
R330,Bronx,"['2', '5']",metrocard,40.87135696411133,-73.8671646118164,728,5,NE,0.0005275568754139655,3.6233301882827298e-06
R330,Bronx,"['2', '5']",omny,40.87135696411133,-73.8671646118164,288,1,NE,0.00020870381884508524,7.24666037656546e-07
R331,Bronx,"['2', '5']",metrocard,40.87784957885742,-73.86625671386719,1657,167,NE,0.0012007716243968966,0.00012101922828864319
R331,Bronx,"['2', '5']",omny,40.87784957885742,-73.86625671386719,724,54,NE,0.0005246582112633393,3.913196603345348e-05
R332,Bronx,"['2', '5']",metrocard,40.88389587402344,-73.86263275146484,649,5,NE,0.00047030825843909837,3.6233301882827298e-06
R332,Bronx,"['2', '5']",omny,40.88389587402344,-73.86263275146484,257,2,NE,0.00018623917167773232,1.449332075313092e-06
R333,Bronx,"['2', '5']",metrocard,40.88802337646485,-73.86034393310547,861,5,NE,0.0006239374584222861,3.6233301882827298e-06
R333,Bronx,"['2', '5']",omny,40.88802337646485,-73.86034393310547,258,1,NE,0.00018696383771538887,7.24666037656546e-07
R334,Bronx,"['2', '5']",metrocard,40.893192291259766,-73.85747528076172,1170,79,NE,0.0008478592640581588,5.7248616974867136e-05
R334,Bronx,"['2', '5']",omny,40.893192291259766,-73.85747528076172,392,28,NE,0.000284069086761366,2.029064905438329e-05
R335,Bronx,"['2', '5']",metrocard,40.898380279541016,-73.85437774658203,777,93,NE,0.0005630655112591362,6.739394150205878e-05
R335,Bronx,"['2', '5']",omny,40.898380279541016,-73.85437774658203,226,16,NE,0.00016377452451037938,1.1594656602504736e-05
R336,Bronx,['2'],metrocard,40.90312576293945,-73.85061645507812,1369,87,NE,0.0009920678055518114,6.30459452761195e-05
R336,Bronx,['2'],omny,40.90312576293945,-73.85061645507812,406,2,NE,0.0002942144112885577,1.449332075313092e-06
R401,Bronx,['6'],metrocard,40.81047439575195,-73.92613983154297,2114,25,NE,0.0015319440036059382,1.811665094141365e-05
R401,Bronx,['6'],omny,40.81047439575195,-73.92613983154297,1269,14,NE,0.0009196012017861568,1.0145324527191644e-05
R402,Bronx,['6'],metrocard,40.80756759643555,-73.91924285888672,1264,3,NE,0.0009159778715978742,2.1739981129696378e-06
R402,Bronx,['6'],omny,40.80756759643555,-73.91924285888672,567,0,NE,0.0004108856433512616,0.0
R404,Bronx,['6'],metrocard,40.80536651611328,-73.9140396118164,670,1,NE,0.0004855262452298858,7.24666037656546e-07
R404,Bronx,['6'],omny,40.80536651611328,-73.9140396118164,277,2,NE,0.00020073249243086325,1.449332075313092e-06
R406,Bronx,['6'],metrocard,40.808719635009766,-73.90765380859375,182,0,NE,0.00013188921885349137,0.0
R406,Bronx,['6'],omny,40.808719635009766,-73.90765380859375,108,0,NE,7.826393206690697e-05,0.0
R408,Bronx,['6'],metrocard,40.81211853027344,-73.90409851074219,1041,20,NE,0.0007543773452004643,1.4493320753130919e-05
R408,Bronx,['6'],omny,40.81211853027344,-73.90409851074219,504,15,NE,0.00036523168297889917,1.086999056484819e-05
R410,Bronx,['6'],metrocard,40.816104888916016,-73.89643859863281,707,8,NE,0.000512338888623178,5.797328301252368e-06
R410,Bronx,['6'],omny,40.816104888916016,-73.89643859863281,337,3,NE,0.000244212454690256,2.1739981129696378e-06
R412,Bronx,['6'],metrocard,40.82094955444336,-73.89054870605469,2541,152,NE,0.0018413764016852834,0.00011014923772379499
R412,Bronx,['6'],omny,40.82094955444336,-73.89054870605469,1263,64,NE,0.0009152532055602176,4.6378626410018944e-05
R413,Bronx,['6'],metrocard,40.8265266418457,-73.88628387451172,483,5,NE,0.0003500136961881117,3.6233301882827298e-06
R413,Bronx,['6'],omny,40.8265266418457,-73.88628387451172,237,6,NE,0.0001717458509246014,4.3479962259392756e-06
R414,Bronx,['6'],metrocard,40.82858276367188,-73.87915802001953,1599,8,NE,0.001158740994212817,5.797328301252368e-06
R414,Bronx,['6'],omny,40.82858276367188,-73.87915802001953,770,5,NE,0.0005579928489955404,3.6233301882827298e-06
R415,Bronx,['6'],metrocard,40.82952117919922,-73.87451934814453,1419,64,NE,0.0010283011074346388,4.6378626410018944e-05
R415,Bronx,['6'],omny,40.82952117919922,-73.87451934814453,686,40,NE,0.0004971209018323905,2.8986641506261838e-05
R416,Bronx,['6'],metrocard,40.83150863647461,-73.86761474609375,1039,1,NE,0.0007529280131251513,7.24666037656546e-07
R416,Bronx,['6'],omny,40.83150863647461,-73.86761474609375,521,3,NE,0.00037755100561906045,2.1739981129696378e-06
R417,Bronx,['6'],metrocard,40.83322525024414,-73.8608169555664,3989,188,NE,0.002890692824211962,0.00013623721507943066
R417,Bronx,['6'],omny,40.83322525024414,-73.8608169555664,2367,129,NE,0.0017152845111330444,9.348191885769444e-05
R418,Bronx,['6'],metrocard,40.83425521850586,-73.8512191772461,1193,37,NE,0.0008645265829242593,2.6812643393292203e-05
R418,Bronx,['6'],omny,40.83425521850586,-73.8512191772461,700,20,NE,0.0005072662263595822,1.4493320753130919e-05
R419,Bronx,['6'],metrocard,40.83648681640625,-73.84703826904297,539,4,NE,0.0003905949942968783,2.898664150626184e-06
R419,Bronx,['6'],omny,40.83648681640625,-73.84703826904297,333,4,NE,0.00024131379053962982,2.898664150626184e-06
R420,Bronx,['6'],metrocard,40.83989334106445,-73.84294891357422,531,78,NE,0.0003847976659956259,5.652395093721059e-05
R420,Bronx,['6'],omny,40.83989334106445,-73.84294891357422,303,57,NE,0.00021957380940993343,4.130596414642312e-05
R421,Bronx,['6'],metrocard,40.84386444091797,-73.83631896972656,398,5,NE,0.0002884170829873053,3.6233301882827298e-06
R421,Bronx,['6'],omny,40.84386444091797,-73.83631896972656,225,6,NE,0.00016304985847272286,4.3479962259392756e-06
R422,Bronx,['6'],metrocard,40.84680938720703,-73.83256530761719,758,32,NE,0.0005492968565436619,2.3189313205009472e-05
R422,Bronx,['6'],omny,40.84680938720703,-73.83256530761719,472,19,NE,0.0003420423697738897,1.3768654715474373e-05
R423,Bronx,['6'],metrocard,40.85246276855469,-73.82811737060547,1634,311,NE,0.001184104305530796,0.0002253711377111858
R423,Bronx,['6'],omny,40.85246276855469,-73.82811737060547,698,165,NE,0.0005058168942842691,0.00011956989621333009
R504,Queens,['7'],metrocard,40.74262619018555,-73.95358276367188,66,0,NW,2.8972414310792356e-05,0.0
R504,Queens,['7'],omny,40.74262619018555,-73.95358276367188,49,1,NW,2.1509822745891293e-05,4.389759744059448e-07
R507,Queens,['7'],metrocard,40.74221420288086,-73.94891357421875,10,0,NW,4.389759744059448e-06,0.0
R507,Queens,['7'],omny,40.74221420288086,-73.94891357421875,2,0,NW,8.779519488118896e-07,0.0
R509,Queens,"['N', 'W', '7']",metrocard,40.75058364868164,-73.94020080566406,5909,622,NE,0.0025939090327647277,0.00027304305608049766
R509,Queens,"['N', 'W', '7']",omny,40.75058364868164,-73.94020080566406,7085,1703,NE,0.003110144778666119,0.000747576084413324
R510,Queens,"['N', 'W']",metrocard,40.75288009643555,-73.93275451660156,1260,0,NE,0.0005531097277514905,0.0
R510,Queens,"['N', 'W']",omny,40.75288009643555,-73.93275451660156,1387,12,NE,0.0006088596765010454,5.267711692871338e-06
R511,Queens,"['N', 'W']",metrocard,40.75680541992188,-73.92957305908203,1981,27,NE,0.0008696114052981766,1.1852351308960508e-05
R511,Queens,"['N', 'W']",omny,40.75680541992188,-73.92957305908203,2551,67,NE,0.001119827710709565,2.94113902851983e-05
R512,Queens,"['N', 'W']",metrocard,40.76182174682617,-73.92550659179688,3634,25,NE,0.0015952386909912034,1.097439936014862e-05
R512,Queens,"['N', 'W']",omny,40.76182174682617,-73.92550659179688,5438,81,NE,0.0023871513488195276,3.555705392688153e-05
R513,Queens,"['N', 'W']",metrocard,40.76678085327149,-73.92147827148438,3362,89,NE,0.0014758372259527865,3.9068861722129084e-05
R513,Queens,"['N', 'W']",omny,40.76678085327149,-73.92147827148438,5022,170,NE,0.0022045373434666548,7.462591564901062e-05
R514,Queens,"['N', 'W']",metrocard,40.77025985717773,-73.9178466796875,2447,59,NE,0.0010741742093713469,2.5899582489950744e-05
R514,Queens,"['N', 'W']",omny,40.77025985717773,-73.9178466796875,3368,221,NE,0.001478471081799222,9.70136903437138e-05
